locus_tag	ftype	length_bp	gene	EC_number	COG	product
INKIDPLN_00682	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
INKIDPLN_00683	CDS	1665	dauA		COG0659	C4-dicarboxylic acid transporter DauA
INKIDPLN_00684	CDS	1200	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
INKIDPLN_00685	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
INKIDPLN_00686	CDS	630	gmk	2.7.4.8		Guanylate kinase
INKIDPLN_00687	CDS	270				hypothetical protein
INKIDPLN_00688	CDS	882				hypothetical protein
INKIDPLN_00689	CDS	1716	yloA		COG1293	putative protein YloA
INKIDPLN_00690	CDS	468			COG3599	putative protein
INKIDPLN_00691	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
INKIDPLN_00692	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
INKIDPLN_00693	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
INKIDPLN_00694	CDS	597	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
INKIDPLN_00695	CDS	1335	der		COG1160	GTPase Der
INKIDPLN_00696	CDS	1899	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
INKIDPLN_00697	CDS	621	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
INKIDPLN_00698	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
INKIDPLN_00699	CDS	1248			COG2081	putative protein
INKIDPLN_00700	CDS	729	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
INKIDPLN_00701	CDS	510	scpB		COG1386	Segregation and condensation protein B 
INKIDPLN_00702	CDS	726	scpA_2		COG1354	Segregation and condensation protein A
INKIDPLN_00703	CDS	1833	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
INKIDPLN_00704	CDS	456				hypothetical protein
INKIDPLN_00705	tRNA	89				tRNA-Leu(taa)
INKIDPLN_00706	tRNA	75				tRNA-Cys(gca)
INKIDPLN_00707	tRNA	75				tRNA-Gly(gcc)
INKIDPLN_00708	tRNA	76				tRNA-Phe(gaa)
INKIDPLN_00709	tRNA	76				tRNA-Asp(gtc)
INKIDPLN_00710	CDS	597		3.-.-.-		putative protein
INKIDPLN_00711	CDS	1488	trkH		COG0168	Trk system potassium uptake protein TrkH
INKIDPLN_00712	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
INKIDPLN_00713	CDS	909	cvfB			Conserved virulence factor B
INKIDPLN_00714	CDS	363	rsfS		COG0799	Ribosomal silencing factor RsfS
INKIDPLN_00715	CDS	1122	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
INKIDPLN_00716	CDS	570				hypothetical protein
INKIDPLN_00717	CDS	615	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
INKIDPLN_00718	CDS	1260	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
INKIDPLN_00719	CDS	1122	proB	2.7.2.11		Glutamate 5-kinase
INKIDPLN_00720	CDS	285	yhbY		COG1534	RNA-binding protein YhbY
INKIDPLN_00721	CDS	1272	obg	3.6.5.-		GTPase Obg
INKIDPLN_00722	CDS	1140	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
INKIDPLN_00723	CDS	1206	envC		COG4942	Murein hydrolase activator EnvC
INKIDPLN_00724	CDS	888	ftsX		COG2177	Cell division protein FtsX
INKIDPLN_00725	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
INKIDPLN_00726	CDS	933	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
INKIDPLN_00727	CDS	837	cbbT	2.2.1.1		Transketolase 2
INKIDPLN_00728	CDS	1101				hypothetical protein
INKIDPLN_00729	CDS	2043				hypothetical protein
INKIDPLN_00730	CDS	696				hypothetical protein
INKIDPLN_00731	CDS	993	prfB			Peptide chain release factor 2
INKIDPLN_00732	CDS	2436	secA		COG0653	Protein translocase subunit SecA
INKIDPLN_00733	CDS	528	yvyD		COG1544	Ribosome hibernation promotion factor
INKIDPLN_00734	CDS	198	cspB			Cold shock protein CspB
INKIDPLN_00735	CDS	726	glnQ			Glutamine transport ATP-binding protein GlnQ
INKIDPLN_00736	CDS	657	glnP_1		COG0765	Glutamine transport system permease protein GlnP
INKIDPLN_00737	CDS	807	glnH_2		COG0834	Glutamine-binding periplasmic protein
INKIDPLN_00738	CDS	603		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
INKIDPLN_00739	CDS	696				hypothetical protein
INKIDPLN_00740	CDS	2154	recD2_2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
INKIDPLN_00741	CDS	765	aroK_2	2.7.1.71	COG0703	Shikimate kinase
INKIDPLN_00742	CDS	936	ribF			Riboflavin biosynthesis protein RibF
INKIDPLN_00743	CDS	942	truB	5.4.99.25		tRNA pseudouridine synthase B
INKIDPLN_00744	CDS	945	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
INKIDPLN_00745	CDS	357	rbfA			Ribosome-binding factor A
INKIDPLN_00746	CDS	2496	infB			Translation initiation factor IF-2
INKIDPLN_00747	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
INKIDPLN_00748	CDS	270				hypothetical protein
INKIDPLN_00749	CDS	1077	nusA		COG0195	Transcription termination/antitermination protein NusA
INKIDPLN_00750	CDS	459	rimP		COG0779	Ribosome maturation factor RimP
INKIDPLN_00751	CDS	696				hypothetical protein
INKIDPLN_00752	CDS	555	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
INKIDPLN_00753	CDS	615	coaE	2.7.1.24		Dephospho-CoA kinase
INKIDPLN_00754	CDS	2622	polA	2.7.7.7		DNA polymerase I
INKIDPLN_00755	CDS	261	rpsT		COG0268	30S ribosomal protein S20
INKIDPLN_00756	CDS	1674	adeC	3.5.4.2		Adenine deaminase
INKIDPLN_00757	CDS	1314	adeP		COG2252	Adenine permease AdeP
INKIDPLN_00758	CDS	1173	deoB	5.4.2.7	COG1015	Phosphopentomutase
INKIDPLN_00759	CDS	534	act	3.-.-.-		Methanol dehydrogenase activator
INKIDPLN_00760	CDS	450	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
INKIDPLN_00761	CDS	2070	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
INKIDPLN_00762	CDS	267	rpsO		COG0184	30S ribosomal protein S15
INKIDPLN_00763	CDS	798	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
INKIDPLN_00764	CDS	873				hypothetical protein
INKIDPLN_00765	CDS	981				hypothetical protein
INKIDPLN_00766	CDS	978				hypothetical protein
INKIDPLN_00767	CDS	378				hypothetical protein
INKIDPLN_00768	CDS	1392	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
INKIDPLN_00769	CDS	984	polC_3	2.7.7.7		DNA polymerase III PolC-type
INKIDPLN_00770	CDS	1041	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
INKIDPLN_00771	CDS	1020	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
INKIDPLN_00772	CDS	495	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
INKIDPLN_00773	CDS	966	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
INKIDPLN_00774	CDS	1479	hldE		COG2870	Bifunctional protein HldE
INKIDPLN_00775	CDS	570	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
INKIDPLN_00776	CDS	927				hypothetical protein
INKIDPLN_00777	CDS	477	nrdR		COG1327	Transcriptional repressor NrdR
INKIDPLN_00778	CDS	3447	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
INKIDPLN_00779	CDS	1347	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
INKIDPLN_00780	CDS	1401	yflS_1		COG0471	Putative malate transporter YflS
INKIDPLN_00781	CDS	834	apbC		COG0489	Iron-sulfur cluster carrier protein
INKIDPLN_00782	CDS	1194	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
INKIDPLN_00783	CDS	738	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
INKIDPLN_00784	CDS	393	flK	3.1.2.29	COG5496	Fluoroacetyl-CoA thioesterase
INKIDPLN_00785	CDS	1023	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
INKIDPLN_00786	CDS	666	yisK		COG0179	putative protein YisK
INKIDPLN_00787	CDS	498	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
INKIDPLN_00788	CDS	780		3.2.1.-	COG2110	Protein-ADP-ribose hydrolase
INKIDPLN_00789	CDS	768				hypothetical protein
INKIDPLN_00790	CDS	486	proX		COG3760	Prolyl-tRNA editing protein ProX
INKIDPLN_00791	CDS	1017				hypothetical protein
INKIDPLN_00792	CDS	579				hypothetical protein
INKIDPLN_00793	CDS	366				hypothetical protein
INKIDPLN_00794	CDS	570				hypothetical protein
INKIDPLN_00795	CDS	777				hypothetical protein
INKIDPLN_00796	CDS	465				hypothetical protein
INKIDPLN_00797	CDS	1527				hypothetical protein
INKIDPLN_00798	CDS	471				hypothetical protein
INKIDPLN_00799	CDS	420				hypothetical protein
INKIDPLN_00800	CDS	1062				hypothetical protein
INKIDPLN_00801	CDS	417				hypothetical protein
INKIDPLN_00802	CDS	390				hypothetical protein
INKIDPLN_00803	CDS	570				hypothetical protein
INKIDPLN_00804	CDS	648				hypothetical protein
INKIDPLN_00805	CDS	441				hypothetical protein
INKIDPLN_00806	CDS	1491	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
INKIDPLN_00807	CDS	669				hypothetical protein
INKIDPLN_00808	CDS	660				hypothetical protein
INKIDPLN_00809	CDS	1344	mdtK		COG0534	Multidrug resistance protein MdtK
INKIDPLN_00810	CDS	1827	uvrC		COG0322	UvrABC system protein C
INKIDPLN_00811	CDS	2853	uvrA			UvrABC system protein A
INKIDPLN_00812	CDS	2175	uvrB			UvrABC system protein B
INKIDPLN_00813	CDS	384				hypothetical protein
INKIDPLN_00814	CDS	936	ftsY		COG0552	Signal recognition particle receptor FtsY
INKIDPLN_00815	CDS	3555	smc_1		COG1196	Chromosome partition protein Smc
INKIDPLN_00816	CDS	1092	hemN_4	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
INKIDPLN_00817	CDS	741	rnc	3.1.26.3	COG0571	Ribonuclease 3
INKIDPLN_00818	CDS	1245	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
INKIDPLN_00819	CDS	957		1.13.12.16	COG2070	Nitronate monooxygenase
INKIDPLN_00820	CDS	231	acpP		COG0236	Acyl carrier protein
INKIDPLN_00821	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
INKIDPLN_00822	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
INKIDPLN_00823	CDS	945		1.13.12.16	COG2070	Nitronate monooxygenase
INKIDPLN_00824	CDS	996	fabHA	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
INKIDPLN_00825	CDS	1029	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
INKIDPLN_00826	CDS	561	fapR		COG2050	Transcription factor FapR
INKIDPLN_00827	CDS	177	rpmF			50S ribosomal protein L32
INKIDPLN_00828	CDS	513			COG1399	putative protein
INKIDPLN_00829	CDS	135	rd	1.-.-.-	COG1773	Rubredoxin
INKIDPLN_00830	CDS	954		1.13.12.16	COG2070	Nitronate monooxygenase
INKIDPLN_00831	CDS	549	yrdA		COG0663	Protein YrdA
INKIDPLN_00832	CDS	1239	clcA_1		COG0038	H(+)/Cl(-) exchange transporter ClcA
INKIDPLN_00833	CDS	498	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
INKIDPLN_00834	CDS	2151	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
INKIDPLN_00835	CDS	804	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
INKIDPLN_00836	CDS	447				hypothetical protein
INKIDPLN_00837	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
INKIDPLN_00838	CDS	1098	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
INKIDPLN_00839	CDS	1452	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
INKIDPLN_00840	CDS	1140	capA			Capsule biosynthesis protein CapA
INKIDPLN_00841	CDS	933				hypothetical protein
INKIDPLN_00842	CDS	1242				hypothetical protein
INKIDPLN_00843	CDS	1068	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
INKIDPLN_00844	CDS	1050	rfbB_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
INKIDPLN_00845	CDS	723	tarI_1	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
INKIDPLN_00846	CDS	867				hypothetical protein
INKIDPLN_00847	CDS	687	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
INKIDPLN_00848	CDS	1200	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
INKIDPLN_00849	CDS	612	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
INKIDPLN_00850	CDS	1446	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
INKIDPLN_00851	CDS	1827	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
INKIDPLN_00852	CDS	744				hypothetical protein
INKIDPLN_00853	CDS	711	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
INKIDPLN_00854	CDS	762	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
INKIDPLN_00855	CDS	1014	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
INKIDPLN_00856	CDS	882	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
INKIDPLN_00857	CDS	1149	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
INKIDPLN_00858	CDS	1920	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
INKIDPLN_00859	CDS	1290	gspD		COG1450	Putative type II secretion system protein D
INKIDPLN_00860	CDS	861				hypothetical protein
INKIDPLN_00861	CDS	990	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
INKIDPLN_00862	CDS	1437	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
INKIDPLN_00863	CDS	279				hypothetical protein
INKIDPLN_00864	CDS	924		5.1.3.2	COG1088	UDP-glucose 4-epimerase
INKIDPLN_00865	CDS	726	rnhA	3.1.26.4	COG3341	Ribonuclease H
INKIDPLN_00866	CDS	492	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
INKIDPLN_00867	CDS	999				hypothetical protein
INKIDPLN_00868	CDS	1296	yhfT	6.2.1.-	COG0318	putative acyl--CoA ligase YhfT
INKIDPLN_00869	CDS	1107	pcaF	2.3.1.174		Beta-ketoadipyl-CoA thiolase
INKIDPLN_00870	CDS	513	bioY_1		COG1268	Biotin transporter BioY
INKIDPLN_00871	CDS	567				hypothetical protein
INKIDPLN_00872	CDS	864	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
INKIDPLN_00873	CDS	1554	lptD_1			LPS-assembly protein LptD
INKIDPLN_00874	CDS	1113				hypothetical protein
INKIDPLN_00875	CDS	447				hypothetical protein
INKIDPLN_00876	CDS	1008	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
INKIDPLN_00877	CDS	1119	hypD		COG0409	Hydrogenase maturation factor HypD
INKIDPLN_00878	CDS	252	hybG		COG0298	Hydrogenase maturation factor HybG
INKIDPLN_00879	CDS	2280	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
INKIDPLN_00880	CDS	1410	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
INKIDPLN_00881	CDS	144				hypothetical protein
INKIDPLN_00882	CDS	795	panT		COG4684	Pantothenic acid transporter PanT
INKIDPLN_00883	CDS	843				hypothetical protein
INKIDPLN_00884	CDS	405				hypothetical protein
INKIDPLN_00885	CDS	2139	ctpC	3.6.3.-	COG2217	putative manganese/zinc-exporting P-type ATPase
INKIDPLN_00886	CDS	261				hypothetical protein
INKIDPLN_00887	CDS	201				hypothetical protein
INKIDPLN_00888	CDS	2373	feoB		COG0370	Fe(2+) transporter FeoB
INKIDPLN_00889	CDS	231	feoA		COG1918	Fe(2+) transport protein A
INKIDPLN_00890	CDS	1299	cshE	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshE
INKIDPLN_00891	CDS	2310	topB	5.99.1.2	COG0550	DNA topoisomerase 3
INKIDPLN_00892	CDS	1596	prfC			Peptide chain release factor 3
INKIDPLN_00893	CDS	486	gltS_1		COG0786	Sodium/glutamate symporter
INKIDPLN_00894	CDS	705	gltS_2		COG0786	Sodium/glutamate symporter
INKIDPLN_00895	CDS	855	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
INKIDPLN_00896	CDS	534	rnmV	3.1.26.8	COG1658	Ribonuclease M5
INKIDPLN_00897	CDS	939	cysB			HTH-type transcriptional regulator CysB
INKIDPLN_00898	CDS	1122	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
INKIDPLN_00899	CDS	939	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
INKIDPLN_00900	CDS	978	yocH_1		COG1388	Cell wall-binding protein YocH
INKIDPLN_00901	CDS	2118	ppk	2.7.4.1	COG0855	Polyphosphate kinase
INKIDPLN_00902	CDS	1566	ppx	3.6.1.11	COG0248	Exopolyphosphatase
INKIDPLN_00903	CDS	1548	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
INKIDPLN_00904	CDS	771	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
INKIDPLN_00905	CDS	1944	metG	6.1.1.10		Methionine--tRNA ligase
INKIDPLN_00906	CDS	849	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
INKIDPLN_00907	CDS	726	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
INKIDPLN_00908	CDS	846				hypothetical protein
INKIDPLN_00909	CDS	1041	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
INKIDPLN_00910	CDS	687	tmk	2.7.4.9	COG0125	Thymidylate kinase
INKIDPLN_00911	CDS	1482	speA	4.1.1.19	COG1982	Arginine decarboxylase
INKIDPLN_00912	CDS	579	pth	3.1.1.29		Peptidyl-tRNA hydrolase
INKIDPLN_00913	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
INKIDPLN_00914	CDS	1374	glmU			Bifunctional protein GlmU
INKIDPLN_00915	CDS	819	purR		COG0503	Pur operon repressor
INKIDPLN_00916	CDS	609	yocH_2		COG1388	Cell wall-binding protein YocH
INKIDPLN_00917	CDS	1173	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
INKIDPLN_00918	CDS	1212	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
INKIDPLN_00919	CDS	1326				hypothetical protein
INKIDPLN_00920	tRNA	74				tRNA-Gly(ccc)
INKIDPLN_00921	CDS	210	mopII			Molybdenum-pterin-binding protein 2
INKIDPLN_00922	rRNA	110				5S ribosomal RNA
INKIDPLN_00923	rRNA	2928				23S ribosomal RNA
INKIDPLN_00924	rRNA	1558				16S ribosomal RNA
INKIDPLN_00925	CDS	897	secF		COG0341	Protein translocase subunit SecF
INKIDPLN_00926	CDS	1275	secDF		COG0341	Protein translocase subunit SecDF
INKIDPLN_00927	CDS	567	yqgN		COG0212	putative protein YqgN
INKIDPLN_00928	CDS	291	yajC		COG1862	Sec translocon accessory complex subunit YajC
INKIDPLN_00929	CDS	1116	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
INKIDPLN_00930	CDS	1026	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
INKIDPLN_00931	CDS	1725			COG2385	putative protein
INKIDPLN_00932	CDS	1005	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
INKIDPLN_00933	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
INKIDPLN_00934	CDS	495	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
INKIDPLN_00935	CDS	735			COG0217	putative transcriptional regulatory protein
INKIDPLN_00936	CDS	573			COG4752	putative protein
INKIDPLN_00937	CDS	1287	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
INKIDPLN_00938	CDS	561				hypothetical protein
INKIDPLN_00939	CDS	432				hypothetical protein
INKIDPLN_00940	CDS	1068				hypothetical protein
INKIDPLN_00941	CDS	654				hypothetical protein
INKIDPLN_00942	CDS	831	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
INKIDPLN_00943	CDS	498	rimM			Ribosome maturation factor RimM
INKIDPLN_00944	CDS	408				hypothetical protein
INKIDPLN_00945	CDS	228				hypothetical protein
INKIDPLN_00946	CDS	264	rpsP		COG0228	30S ribosomal protein S16
INKIDPLN_00947	CDS	1353	ffh		COG0541	Signal recognition particle protein
INKIDPLN_00948	CDS	336				hypothetical protein
INKIDPLN_00949	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
INKIDPLN_00950	CDS	528				hypothetical protein
INKIDPLN_00951	CDS	2175	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
INKIDPLN_00952	CDS	666	yigZ		COG1739	IMPACT family member YigZ
INKIDPLN_00953	CDS	216				hypothetical protein
INKIDPLN_00954	CDS	891	catM			HTH-type transcriptional regulator CatM
INKIDPLN_00955	CDS	951	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
INKIDPLN_00956	CDS	768	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
INKIDPLN_00957	CDS	1290	pyrC	3.5.2.3	COG0044	Dihydroorotase
INKIDPLN_00958	CDS	951	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
INKIDPLN_00959	CDS	2775	ssp5			Agglutinin receptor
INKIDPLN_00960	CDS	948	whiA		COG1481	Putative sporulation transcription regulator WhiA
INKIDPLN_00961	CDS	1242			COG0391	Gluconeogenesis factor
INKIDPLN_00962	CDS	915	yvcJ		COG1660	Nucleotide-binding protein YvcJ
INKIDPLN_00963	CDS	813		3.1.3.-		Putative phosphatase
INKIDPLN_00964	CDS	1248				putative protein
INKIDPLN_00965	CDS	1263				putative protein
INKIDPLN_00966	CDS	573	sipT	3.4.21.89	COG0681	Signal peptidase I T
INKIDPLN_00967	CDS	870				hypothetical protein
INKIDPLN_00968	CDS	528				hypothetical protein
INKIDPLN_00969	CDS	1215	smc_2			Chromosome partition protein Smc
INKIDPLN_00970	CDS	1092	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
INKIDPLN_00971	CDS	720	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
INKIDPLN_00972	CDS	720	lptD_2			LPS-assembly protein LptD
INKIDPLN_00973	CDS	537	lptC			Lipopolysaccharide export system protein LptC
INKIDPLN_00974	CDS	930	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
INKIDPLN_00975	CDS	522	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
INKIDPLN_00976	CDS	972	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
INKIDPLN_00977	CDS	819	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
INKIDPLN_00978	CDS	648	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
INKIDPLN_00979	CDS	1113	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
INKIDPLN_00980	CDS	1305	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
INKIDPLN_00981	CDS	1731		3.6.3.-		Putative multidrug export ATP-binding/permease protein
INKIDPLN_00982	CDS	1143	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
INKIDPLN_00983	CDS	837	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
INKIDPLN_00984	CDS	813	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
INKIDPLN_00985	CDS	426	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
INKIDPLN_00986	CDS	840	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
INKIDPLN_00987	CDS	903		2.3.1.-	COG1560	Phosphatidylinositol mannoside acyltransferase
INKIDPLN_00988	CDS	1032	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
INKIDPLN_00989	CDS	528				hypothetical protein
INKIDPLN_00990	CDS	972				hypothetical protein
INKIDPLN_00991	CDS	489				hypothetical protein
INKIDPLN_00992	CDS	2202	bamA		COG4775	Outer membrane protein assembly factor BamA
INKIDPLN_00993	CDS	4287	tamB		COG2911	Translocation and assembly module subunit TamB
INKIDPLN_00994	CDS	1461	tolC		COG1538	Outer membrane protein TolC
INKIDPLN_00995	CDS	1260	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
INKIDPLN_00996	CDS	759	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
INKIDPLN_00997	CDS	567	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
INKIDPLN_00998	CDS	2007	spoIVB	3.4.21.116	COG0750	SpoIVB peptidase
INKIDPLN_00999	CDS	285				hypothetical protein
INKIDPLN_01000	CDS	1344				hypothetical protein
INKIDPLN_01001	CDS	1386	mbl		COG1077	MreB-like protein
INKIDPLN_01002	CDS	1266	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
INKIDPLN_01003	CDS	963	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
INKIDPLN_01004	CDS	645	tal	2.2.1.2	COG0176	Transaldolase
INKIDPLN_01005	CDS	1281	serS	6.1.1.11		Serine--tRNA ligase
INKIDPLN_01006	CDS	954	zitB			Zinc transporter ZitB
INKIDPLN_01007	CDS	1281	guaD	3.5.4.3	COG0402	Guanine deaminase
INKIDPLN_01008	CDS	1344	adeQ_1		COG2252	Adenine permease AdeQ
INKIDPLN_01009	CDS	2178	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
