locus_tag	ftype	length_bp	gene	EC_number	COG	product
GFDNPGNJ_00707	CDS	1278	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
GFDNPGNJ_00708	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
GFDNPGNJ_00709	CDS	723	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GFDNPGNJ_00710	CDS	759	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GFDNPGNJ_00711	CDS	318	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
GFDNPGNJ_00712	CDS	327	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
GFDNPGNJ_00713	CDS	1077	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
GFDNPGNJ_00714	CDS	627	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GFDNPGNJ_00715	CDS	1833	cstA		COG1966	Peptide transporter CstA
GFDNPGNJ_00716	CDS	1617				hypothetical protein
GFDNPGNJ_00717	CDS	396				hypothetical protein
GFDNPGNJ_00718	CDS	738				hypothetical protein
GFDNPGNJ_00719	CDS	363				hypothetical protein
GFDNPGNJ_00720	CDS	195				hypothetical protein
GFDNPGNJ_00721	CDS	234				hypothetical protein
GFDNPGNJ_00722	CDS	216				hypothetical protein
GFDNPGNJ_00723	CDS	498	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
GFDNPGNJ_00724	CDS	822				hypothetical protein
GFDNPGNJ_00725	CDS	915	cysK_2	2.5.1.47		Cysteine synthase
GFDNPGNJ_00726	CDS	612	cysE	2.3.1.30	COG1045	Serine acetyltransferase
GFDNPGNJ_00727	CDS	435	dps	1.16.-.-	COG0783	DNA protection during starvation protein
GFDNPGNJ_00728	tRNA	91				tRNA-Ser(gct)
GFDNPGNJ_00729	CDS	750				hypothetical protein
GFDNPGNJ_00730	CDS	1260	mntH		COG1914	Divalent metal cation transporter MntH
GFDNPGNJ_00731	CDS	603				hypothetical protein
GFDNPGNJ_00732	CDS	747				hypothetical protein
GFDNPGNJ_00733	CDS	1119		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
GFDNPGNJ_00734	CDS	2067	fusA_2		COG0480	Elongation factor G
GFDNPGNJ_00735	CDS	477	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
GFDNPGNJ_00736	CDS	945	yicL		COG0697	putative inner membrane transporter YicL
GFDNPGNJ_00737	CDS	1296	iaaH	3.5.1.-		Indole-3-acetyl-aspartic acid hydrolase
GFDNPGNJ_00738	CDS	1245		3.-.-.-	COG0624	putative hydrolase
GFDNPGNJ_00739	CDS	1254	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
GFDNPGNJ_00740	CDS	1179	pcaK		COG0477	4-hydroxybenzoate transporter PcaK
GFDNPGNJ_00741	CDS	930				hypothetical protein
GFDNPGNJ_00742	CDS	981				hypothetical protein
GFDNPGNJ_00743	CDS	1470	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
GFDNPGNJ_00744	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
GFDNPGNJ_00745	CDS	1011	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
GFDNPGNJ_00746	CDS	1455	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
GFDNPGNJ_00747	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
GFDNPGNJ_00748	CDS	792	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
GFDNPGNJ_00749	CDS	297				hypothetical protein
GFDNPGNJ_00750	CDS	888	yhaH_1		COG3152	Inner membrane protein YhaH
GFDNPGNJ_00751	CDS	570	yhaH_2		COG3152	Inner membrane protein YhaH
GFDNPGNJ_00752	CDS	636	yhaH_3		COG3152	Inner membrane protein YhaH
GFDNPGNJ_00753	CDS	645				hypothetical protein
GFDNPGNJ_00754	CDS	615				hypothetical protein
GFDNPGNJ_00755	CDS	642				hypothetical protein
GFDNPGNJ_00756	CDS	663				hypothetical protein
GFDNPGNJ_00757	CDS	2835	ileS	6.1.1.5		Isoleucine--tRNA ligase
GFDNPGNJ_00758	CDS	2373				hypothetical protein
GFDNPGNJ_00759	CDS	783	glnH_1		COG0834	Glutamine-binding periplasmic protein
GFDNPGNJ_00760	CDS	1182	abgB_1	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
GFDNPGNJ_00761	CDS	1158	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
GFDNPGNJ_00762	CDS	198			COG1145	Ferredoxin
GFDNPGNJ_00763	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GFDNPGNJ_00764	CDS	564				hypothetical protein
GFDNPGNJ_00765	CDS	798				hypothetical protein
GFDNPGNJ_00766	CDS	123				hypothetical protein
GFDNPGNJ_00767	CDS	285				hypothetical protein
GFDNPGNJ_00768	CDS	336				hypothetical protein
GFDNPGNJ_00769	CDS	303				hypothetical protein
GFDNPGNJ_00770	CDS	831	ycgJ	2.1.1.-		putative methyltransferase YcgJ
GFDNPGNJ_00771	CDS	444				hypothetical protein
GFDNPGNJ_00772	CDS	483				hypothetical protein
GFDNPGNJ_00773	CDS	1173			COG0614	putative protein
GFDNPGNJ_00774	CDS	1173			COG0614	putative protein
GFDNPGNJ_00775	CDS	1050	hmuU_3		COG0609	Hemin transport system permease protein HmuU
GFDNPGNJ_00776	CDS	780	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
GFDNPGNJ_00777	CDS	1101	mntB_1			Manganese transport system membrane protein MntB
GFDNPGNJ_00778	CDS	966	mntB_2			Manganese transport system membrane protein MntB
GFDNPGNJ_00779	CDS	732	znuC_1	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
GFDNPGNJ_00780	CDS	942	troA		COG0803	Periplasmic zinc-binding protein TroA
GFDNPGNJ_00781	CDS	96				hypothetical protein
GFDNPGNJ_00782	CDS	378				hypothetical protein
GFDNPGNJ_00783	CDS	348				hypothetical protein
GFDNPGNJ_00784	CDS	1617				hypothetical protein
GFDNPGNJ_00785	CDS	1629				hypothetical protein
GFDNPGNJ_00786	CDS	906	oxyR			Hydrogen peroxide-inducible genes activator
GFDNPGNJ_00787	CDS	2160	cooS1	1.2.7.4	COG1151	Carbon monoxide dehydrogenase 1
GFDNPGNJ_00788	CDS	363				hypothetical protein
GFDNPGNJ_00789	CDS	1029	bioB	2.8.1.6		Biotin synthase
GFDNPGNJ_00790	CDS	1272	yhaO		COG0420	putative metallophosphoesterase YhaO
GFDNPGNJ_00791	CDS	2883	yhaN		COG4717	putative protein YhaN
GFDNPGNJ_00792	CDS	1044	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
GFDNPGNJ_00793	CDS	1005	hemH	4.99.1.1	COG0276	Ferrochelatase
GFDNPGNJ_00794	CDS	1617	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
GFDNPGNJ_00795	CDS	732		1.11.1.-		Putative heme-dependent peroxidase
GFDNPGNJ_00796	CDS	1338	narK		COG2223	Nitrate/nitrite transporter NarK
GFDNPGNJ_00797	CDS	687	fnr		COG0664	Anaerobic regulatory protein
GFDNPGNJ_00798	CDS	3675	narG	1.7.99.4	COG5013	Respiratory nitrate reductase 1 alpha chain
GFDNPGNJ_00799	CDS	1428	narY	1.7.99.4	COG1140	Respiratory nitrate reductase 2 beta chain
GFDNPGNJ_00800	CDS	525	narX_1	1.7.99.4		Nitrate reductase-like protein NarX
GFDNPGNJ_00801	CDS	672	narX_2	1.7.99.4		Nitrate reductase-like protein NarX
GFDNPGNJ_00802	CDS	603				hypothetical protein
GFDNPGNJ_00803	CDS	1272	slpA			S-layer protein SlpA
GFDNPGNJ_00804	CDS	606				hypothetical protein
GFDNPGNJ_00805	CDS	357	mdtG			Multidrug resistance protein MdtG
GFDNPGNJ_00806	CDS	897	yfmO			Multidrug efflux protein YfmO
GFDNPGNJ_00807	CDS	885	cynR_1			HTH-type transcriptional regulator CynR
GFDNPGNJ_00808	CDS	615	argO		COG1279	Arginine exporter protein ArgO
GFDNPGNJ_00809	CDS	1041				hypothetical protein
GFDNPGNJ_00810	CDS	546	mtcA1_1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
GFDNPGNJ_00811	CDS	753	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GFDNPGNJ_00812	CDS	1389	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
GFDNPGNJ_00813	CDS	1341	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
GFDNPGNJ_00814	CDS	411	zur		COG0735	Zinc-specific metallo-regulatory protein
GFDNPGNJ_00815	CDS	819	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
GFDNPGNJ_00816	CDS	828	znuC_2	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
GFDNPGNJ_00817	CDS	915	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
GFDNPGNJ_00818	CDS	672				hypothetical protein
GFDNPGNJ_00819	CDS	684				hypothetical protein
GFDNPGNJ_00820	CDS	630				hypothetical protein
GFDNPGNJ_00821	CDS	912	fliU			Flagellar biosynthetic protein FliU
GFDNPGNJ_00822	CDS	564				hypothetical protein
GFDNPGNJ_00823	CDS	621				hypothetical protein
GFDNPGNJ_00824	CDS	279				hypothetical protein
GFDNPGNJ_00825	CDS	1113	alr	5.1.1.1		Alanine racemase
GFDNPGNJ_00826	CDS	951	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
GFDNPGNJ_00827	CDS	564				hypothetical protein
GFDNPGNJ_00828	CDS	1896	ctpV	3.6.3.54	COG2217	putative copper-exporting P-type ATPase V
GFDNPGNJ_00829	CDS	777	pflA	1.97.1.4		Pyruvate formate-lyase-activating enzyme
GFDNPGNJ_00830	CDS	237	pflB_1	2.3.1.54	COG1882	Formate acetyltransferase
GFDNPGNJ_00831	CDS	2118	pflB_2	2.3.1.54	COG1882	Formate acetyltransferase
GFDNPGNJ_00832	CDS	873	immR_2		COG1396	HTH-type transcriptional regulator ImmR
GFDNPGNJ_00833	CDS	867				hypothetical protein
GFDNPGNJ_00834	CDS	1023	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
GFDNPGNJ_00835	CDS	672	metP		COG2011	Methionine import system permease protein MetP
GFDNPGNJ_00836	CDS	825	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
GFDNPGNJ_00837	CDS	210				hypothetical protein
GFDNPGNJ_00838	CDS	306			COG1132	putative ABC transporter ATP-binding protein
GFDNPGNJ_00839	CDS	1467	ttdT		COG0471	L-tartrate/succinate antiporter
GFDNPGNJ_00840	CDS	405				hypothetical protein
GFDNPGNJ_00841	CDS	504				hypothetical protein
GFDNPGNJ_00842	CDS	1134	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
GFDNPGNJ_00843	CDS	1185	patB_2	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
GFDNPGNJ_00844	CDS	960	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
GFDNPGNJ_00845	CDS	1272		4.4.1.11	COG0626	L-methionine gamma-lyase
GFDNPGNJ_00846	CDS	588				hypothetical protein
GFDNPGNJ_00847	CDS	567	bioY_1		COG1268	Biotin transporter BioY
GFDNPGNJ_00848	CDS	765				hypothetical protein
GFDNPGNJ_00849	CDS	1536			COG0701	Putative two-component membrane permease complex subunit SMU_747c
GFDNPGNJ_00850	CDS	870	yciC		COG0523	Putative metal chaperone YciC
GFDNPGNJ_00851	CDS	1449	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
GFDNPGNJ_00852	CDS	1452	pncB2	6.3.4.21		Nicotinate phosphoribosyltransferase pncB2
GFDNPGNJ_00853	CDS	768	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
GFDNPGNJ_00854	CDS	978	ansB	3.5.1.1		L-asparaginase
GFDNPGNJ_00855	CDS	777				hypothetical protein
GFDNPGNJ_00856	CDS	930	mscS		COG0668	Small-conductance mechanosensitive channel
GFDNPGNJ_00857	CDS	858	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
GFDNPGNJ_00858	CDS	591	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
GFDNPGNJ_00859	CDS	885	queG_1	1.17.99.6	COG1600	Epoxyqueuosine reductase
GFDNPGNJ_00860	CDS	783	ndhF	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
GFDNPGNJ_00861	CDS	453	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
GFDNPGNJ_00862	CDS	2298	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
GFDNPGNJ_00863	CDS	759				hypothetical protein
GFDNPGNJ_00864	CDS	723	pucB		COG2068	Purine catabolism protein PucB
GFDNPGNJ_00865	CDS	813				hypothetical protein
GFDNPGNJ_00866	CDS	729	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
GFDNPGNJ_00867	CDS	315				hypothetical protein
GFDNPGNJ_00868	CDS	813	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
GFDNPGNJ_00869	CDS	927	cdaR		COG4856	CdaA regulatory protein CdaR
GFDNPGNJ_00870	CDS	1599	dadA	1.4.99.-		D-amino acid dehydrogenase
GFDNPGNJ_00871	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
GFDNPGNJ_00872	CDS	1023				hypothetical protein
GFDNPGNJ_00873	CDS	1521				hypothetical protein
GFDNPGNJ_00874	CDS	1833	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GFDNPGNJ_00875	CDS	987	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GFDNPGNJ_00876	CDS	477				hypothetical protein
GFDNPGNJ_00877	CDS	813	glnH_2		COG0834	Glutamine-binding periplasmic protein
GFDNPGNJ_00878	CDS	657	glnP_1		COG0765	Glutamine transport system permease protein GlnP
GFDNPGNJ_00879	CDS	756	artM		COG1126	Arginine transport ATP-binding protein ArtM
GFDNPGNJ_00880	CDS	1272				hypothetical protein
GFDNPGNJ_00881	CDS	447				Putative universal stress protein
GFDNPGNJ_00882	CDS	291	ziaR			Transcriptional repressor SmtB 
GFDNPGNJ_00883	CDS	855				hypothetical protein
GFDNPGNJ_00884	CDS	990				hypothetical protein
GFDNPGNJ_00885	CDS	789	modA_1		COG0725	Molybdate-binding protein ModA
GFDNPGNJ_00886	CDS	669	modB		COG4149	Molybdenum transport system permease protein ModB
GFDNPGNJ_00887	CDS	630	fbpC	3.6.3.30		Fe(3+) ions import ATP-binding protein FbpC
GFDNPGNJ_00888	CDS	1197				hypothetical protein
GFDNPGNJ_00889	CDS	480				hypothetical protein
GFDNPGNJ_00890	CDS	834	thiD_1	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GFDNPGNJ_00891	CDS	1521	thiE_1	2.5.1.3		Thiamine-phosphate synthase
GFDNPGNJ_00892	CDS	546	rbr		COG1592	Rubrerythrin
GFDNPGNJ_00893	CDS	204				hypothetical protein
GFDNPGNJ_00894	CDS	1032	selD	2.7.9.3	COG0709	Selenide, water dikinase
GFDNPGNJ_00895	CDS	600				hypothetical protein
GFDNPGNJ_00896	CDS	258				hypothetical protein
GFDNPGNJ_00897	CDS	708	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
GFDNPGNJ_00898	CDS	240				hypothetical protein
GFDNPGNJ_00899	CDS	237				hypothetical protein
GFDNPGNJ_00900	CDS	1107	ychF		COG0012	Ribosome-binding ATPase YchF
GFDNPGNJ_00901	CDS	1173	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
GFDNPGNJ_00902	CDS	972	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
GFDNPGNJ_00903	CDS	2223	prn		COG3468	Pertactin autotransporter
GFDNPGNJ_00904	CDS	1230	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
GFDNPGNJ_00905	CDS	1230	bcr_2			Bicyclomycin resistance protein
GFDNPGNJ_00906	CDS	285	rpsF		COG0360	30S ribosomal protein S6
GFDNPGNJ_00907	CDS	399	ssb_1		COG0629	Single-stranded DNA-binding protein
GFDNPGNJ_00908	CDS	231	rpsR			30S ribosomal protein S18
GFDNPGNJ_00909	CDS	864	modA_2		COG0725	Molybdate-binding protein ModA
GFDNPGNJ_00910	CDS	807	yccM		COG0348	Putative electron transport protein YccM
GFDNPGNJ_00911	CDS	831	nifB	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
GFDNPGNJ_00912	CDS	1158	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase SufS
GFDNPGNJ_00913	CDS	1062				hypothetical protein
GFDNPGNJ_00914	CDS	249				hypothetical protein
GFDNPGNJ_00915	CDS	687				hypothetical protein
GFDNPGNJ_00916	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GFDNPGNJ_00917	CDS	1344	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GFDNPGNJ_00918	CDS	1284	uraA		COG2233	Uracil permease
GFDNPGNJ_00919	CDS	465				hypothetical protein
GFDNPGNJ_00920	CDS	957				hypothetical protein
GFDNPGNJ_00921	CDS	657				hypothetical protein
GFDNPGNJ_00922	CDS	732				hypothetical protein
GFDNPGNJ_00923	CDS	939				hypothetical protein
GFDNPGNJ_00924	CDS	594				hypothetical protein
GFDNPGNJ_00925	CDS	1251	yhhS_1			putative MFS-type transporter YhhS
GFDNPGNJ_00926	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
GFDNPGNJ_00927	CDS	1938				hypothetical protein
GFDNPGNJ_00928	CDS	786	glnH_3		COG0834	Glutamine-binding periplasmic protein
GFDNPGNJ_00929	CDS	1026	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
GFDNPGNJ_00930	tRNA	91				tRNA-Ser(gga)
GFDNPGNJ_00931	CDS	1236	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
GFDNPGNJ_00932	CDS	3741	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
GFDNPGNJ_00933	CDS	906	cynR_2			HTH-type transcriptional regulator CynR
GFDNPGNJ_00934	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GFDNPGNJ_00935	CDS	447				hypothetical protein
GFDNPGNJ_00936	CDS	441				hypothetical protein
GFDNPGNJ_00937	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GFDNPGNJ_00938	CDS	729	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GFDNPGNJ_00939	CDS	1419	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GFDNPGNJ_00940	CDS	1062	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
GFDNPGNJ_00941	CDS	624	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
GFDNPGNJ_00942	CDS	1530	purH			Bifunctional purine biosynthesis protein PurH
GFDNPGNJ_00943	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GFDNPGNJ_00944	CDS	1143	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
GFDNPGNJ_00945	CDS	1854	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GFDNPGNJ_00946	CDS	861	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GFDNPGNJ_00947	CDS	843	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
GFDNPGNJ_00948	CDS	1410	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
GFDNPGNJ_00949	CDS	1152	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
GFDNPGNJ_00950	CDS	378		3.1.2.-	COG2050	Putative esterase
GFDNPGNJ_00951	CDS	621				hypothetical protein
GFDNPGNJ_00952	tRNA	76				tRNA-Asp(gtc)
GFDNPGNJ_00953	tRNA	76				tRNA-Phe(gaa)
GFDNPGNJ_00954	tRNA	86				tRNA-Leu(gag)
GFDNPGNJ_00955	CDS	1074	xerD_1			Tyrosine recombinase XerD
GFDNPGNJ_00956	CDS	747				hypothetical protein
GFDNPGNJ_00957	CDS	534				hypothetical protein
GFDNPGNJ_00958	CDS	267				hypothetical protein
GFDNPGNJ_00959	CDS	1080				hypothetical protein
GFDNPGNJ_00960	CDS	402	sinR		COG1396	HTH-type transcriptional regulator SinR
GFDNPGNJ_00961	CDS	231				hypothetical protein
GFDNPGNJ_00962	CDS	261				hypothetical protein
GFDNPGNJ_00963	CDS	573				hypothetical protein
GFDNPGNJ_00964	CDS	114				hypothetical protein
GFDNPGNJ_00965	CDS	345				hypothetical protein
GFDNPGNJ_00966	CDS	156				hypothetical protein
GFDNPGNJ_00967	CDS	288				hypothetical protein
GFDNPGNJ_00968	CDS	186				hypothetical protein
GFDNPGNJ_00969	CDS	666				hypothetical protein
GFDNPGNJ_00970	CDS	201				hypothetical protein
GFDNPGNJ_00971	CDS	165				hypothetical protein
GFDNPGNJ_00972	CDS	288				hypothetical protein
GFDNPGNJ_00973	CDS	765				hypothetical protein
GFDNPGNJ_00974	CDS	372	ssb_2		COG0629	Single-stranded DNA-binding protein
GFDNPGNJ_00975	CDS	207				hypothetical protein
GFDNPGNJ_00976	CDS	228				hypothetical protein
GFDNPGNJ_00977	CDS	774				hypothetical protein
GFDNPGNJ_00978	CDS	417				hypothetical protein
GFDNPGNJ_00979	CDS	453				hypothetical protein
GFDNPGNJ_00980	CDS	345				hypothetical protein
GFDNPGNJ_00981	CDS	354				hypothetical protein
GFDNPGNJ_00982	CDS	498				hypothetical protein
GFDNPGNJ_00983	CDS	351				hypothetical protein
GFDNPGNJ_00984	CDS	426				hypothetical protein
GFDNPGNJ_00985	CDS	294				hypothetical protein
GFDNPGNJ_00986	CDS	531				hypothetical protein
GFDNPGNJ_00987	CDS	1905				hypothetical protein
GFDNPGNJ_00988	CDS	246				hypothetical protein
GFDNPGNJ_00989	CDS	1608				hypothetical protein
GFDNPGNJ_00990	CDS	1083	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
GFDNPGNJ_00991	CDS	339				hypothetical protein
GFDNPGNJ_00992	CDS	1050				hypothetical protein
GFDNPGNJ_00993	CDS	237				hypothetical protein
GFDNPGNJ_00994	CDS	354				hypothetical protein
GFDNPGNJ_00995	CDS	534				hypothetical protein
GFDNPGNJ_00996	CDS	480				hypothetical protein
GFDNPGNJ_00997	CDS	228				hypothetical protein
GFDNPGNJ_00998	CDS	1440	gpFI			Putative prophage major tail sheath protein
GFDNPGNJ_00999	CDS	534				hypothetical protein
GFDNPGNJ_01000	CDS	297				hypothetical protein
GFDNPGNJ_01001	CDS	2337				hypothetical protein
GFDNPGNJ_01002	CDS	204				hypothetical protein
GFDNPGNJ_01003	CDS	1161				hypothetical protein
GFDNPGNJ_01004	CDS	465				hypothetical protein
GFDNPGNJ_01005	CDS	477				hypothetical protein
GFDNPGNJ_01006	CDS	312				hypothetical protein
GFDNPGNJ_01007	CDS	1122				hypothetical protein
GFDNPGNJ_01008	CDS	660				hypothetical protein
GFDNPGNJ_01009	CDS	897				hypothetical protein
GFDNPGNJ_01010	CDS	852	xerD_2			Tyrosine recombinase XerD
GFDNPGNJ_01011	CDS	390				hypothetical protein
GFDNPGNJ_01012	CDS	141				hypothetical protein
GFDNPGNJ_01013	CDS	552				hypothetical protein
GFDNPGNJ_01014	CDS	393				hypothetical protein
GFDNPGNJ_01015	CDS	576				hypothetical protein
GFDNPGNJ_01016	CDS	525				hypothetical protein
GFDNPGNJ_01017	CDS	318				hypothetical protein
GFDNPGNJ_01018	CDS	849				hypothetical protein
GFDNPGNJ_01019	CDS	378	xre		COG1396	HTH-type transcriptional regulator Xre
GFDNPGNJ_01020	CDS	477				hypothetical protein
GFDNPGNJ_01021	CDS	291				hypothetical protein
GFDNPGNJ_01022	CDS	216				hypothetical protein
GFDNPGNJ_01023	CDS	348				hypothetical protein
GFDNPGNJ_01024	CDS	642				hypothetical protein
GFDNPGNJ_01025	CDS	1374	pgtP		COG2271	Phosphoglycerate transporter protein
GFDNPGNJ_01026	CDS	213				hypothetical protein
GFDNPGNJ_01027	CDS	792	yafV	3.5.1.3		Omega-amidase YafV
GFDNPGNJ_01028	CDS	564	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
GFDNPGNJ_01029	CDS	804	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
GFDNPGNJ_01030	CDS	939				hypothetical protein
GFDNPGNJ_01031	CDS	948				hypothetical protein
GFDNPGNJ_01032	CDS	1176	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
GFDNPGNJ_01033	CDS	327				hypothetical protein
GFDNPGNJ_01034	CDS	1353		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
GFDNPGNJ_01035	CDS	1341	saeS	2.7.13.3		Histidine protein kinase SaeS
GFDNPGNJ_01036	CDS	690	regX3		COG0745	Sensory transduction protein regX3
GFDNPGNJ_01037	CDS	1098	hhoB			Putative serine protease HhoB
GFDNPGNJ_01038	CDS	330				hypothetical protein
GFDNPGNJ_01039	CDS	576				hypothetical protein
GFDNPGNJ_01040	CDS	363				hypothetical protein
GFDNPGNJ_01041	CDS	588	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
GFDNPGNJ_01042	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GFDNPGNJ_01043	CDS	630	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
GFDNPGNJ_01044	CDS	663	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
GFDNPGNJ_01045	CDS	1302	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
GFDNPGNJ_01046	CDS	426	cdd	3.5.4.5	COG0295	Cytidine deaminase
GFDNPGNJ_01047	CDS	1458	arnT_3	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GFDNPGNJ_01048	CDS	636	bcrC_1	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
GFDNPGNJ_01049	CDS	1485	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
GFDNPGNJ_01050	CDS	720	srrA		COG0745	Transcriptional regulatory protein SrrA
GFDNPGNJ_01051	CDS	819	metQ_3		COG1464	Methionine-binding lipoprotein MetQ
GFDNPGNJ_01052	CDS	927	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GFDNPGNJ_01053	CDS	945				hypothetical protein
GFDNPGNJ_01054	CDS	780				hypothetical protein
GFDNPGNJ_01055	CDS	372	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GFDNPGNJ_01056	CDS	1248				hypothetical protein
GFDNPGNJ_01057	CDS	1188	fsr_2			Fosmidomycin resistance protein
