locus_tag	ftype	length_bp	gene	EC_number	COG	product
KAEGBGHB_00676	CDS	996	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
KAEGBGHB_00677	CDS	945		1.13.12.16	COG2070	Nitronate monooxygenase
KAEGBGHB_00678	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
KAEGBGHB_00679	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KAEGBGHB_00680	CDS	231	acpP		COG0236	Acyl carrier protein
KAEGBGHB_00681	CDS	957		1.13.12.16	COG2070	Nitronate monooxygenase
KAEGBGHB_00682	CDS	1245	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
KAEGBGHB_00683	CDS	744	rnc	3.1.26.3	COG0571	Ribonuclease 3
KAEGBGHB_00684	CDS	1044	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
KAEGBGHB_00685	CDS	3555	smc_2		COG1196	Chromosome partition protein Smc
KAEGBGHB_00686	CDS	936	ftsY		COG0552	Signal recognition particle receptor FtsY
KAEGBGHB_00687	CDS	384				hypothetical protein
KAEGBGHB_00688	CDS	2172	uvrB			UvrABC system protein B
KAEGBGHB_00689	CDS	2853	uvrA			UvrABC system protein A
KAEGBGHB_00690	CDS	1839	uvrC		COG0322	UvrABC system protein C
KAEGBGHB_00691	CDS	1356	mdtK		COG0534	Multidrug resistance protein MdtK
KAEGBGHB_00692	CDS	660				hypothetical protein
KAEGBGHB_00693	CDS	669				hypothetical protein
KAEGBGHB_00694	CDS	1464	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
KAEGBGHB_00695	CDS	675				hypothetical protein
KAEGBGHB_00696	CDS	387				hypothetical protein
KAEGBGHB_00697	CDS	651				hypothetical protein
KAEGBGHB_00698	CDS	2280	cirA_4		COG4771	Colicin I receptor
KAEGBGHB_00699	CDS	1581	ehaG_2		COG5295	Autotransporter adhesin EhaG
KAEGBGHB_00700	CDS	798	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
KAEGBGHB_00701	CDS	1062				hypothetical protein
KAEGBGHB_00702	CDS	420				hypothetical protein
KAEGBGHB_00703	CDS	360				hypothetical protein
KAEGBGHB_00704	CDS	471				hypothetical protein
KAEGBGHB_00705	CDS	1515				hypothetical protein
KAEGBGHB_00706	CDS	1017				hypothetical protein
KAEGBGHB_00707	CDS	486	proX		COG3760	Prolyl-tRNA editing protein ProX
KAEGBGHB_00708	CDS	1341	hpnP	2.1.1.-		Hopanoid C-2 methylase
KAEGBGHB_00709	CDS	768				hypothetical protein
KAEGBGHB_00710	CDS	783		3.2.1.-	COG2110	Protein-ADP-ribose hydrolase
KAEGBGHB_00711	CDS	852		2.4.2.-		Protein ADP-ribosyltransferase
KAEGBGHB_00712	CDS	498	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
KAEGBGHB_00713	CDS	666	yisK		COG0179	putative protein YisK
KAEGBGHB_00714	CDS	1224				hypothetical protein
KAEGBGHB_00715	CDS	1023	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
KAEGBGHB_00716	CDS	393	flK	3.1.2.29	COG5496	Fluoroacetyl-CoA thioesterase
KAEGBGHB_00717	CDS	717	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
KAEGBGHB_00718	CDS	1194	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
KAEGBGHB_00719	CDS	834	apbC		COG0489	Iron-sulfur cluster carrier protein
KAEGBGHB_00720	CDS	1401	yflS_1		COG0471	Putative malate transporter YflS
KAEGBGHB_00721	CDS	1299	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
KAEGBGHB_00722	CDS	3447	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
KAEGBGHB_00723	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
KAEGBGHB_00724	CDS	927				hypothetical protein
KAEGBGHB_00725	CDS	570	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
KAEGBGHB_00726	CDS	1479	hldE		COG2870	Bifunctional protein HldE
KAEGBGHB_00727	CDS	966	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
KAEGBGHB_00728	CDS	501	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
KAEGBGHB_00729	CDS	1020	rfaQ_2	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
KAEGBGHB_00730	CDS	1038	rfaF_2	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
KAEGBGHB_00731	CDS	984	polC_1	2.7.7.7		DNA polymerase III PolC-type
KAEGBGHB_00732	CDS	1392	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
KAEGBGHB_00733	CDS	378				hypothetical protein
KAEGBGHB_00734	CDS	978				hypothetical protein
KAEGBGHB_00735	CDS	978				hypothetical protein
KAEGBGHB_00736	CDS	873				hypothetical protein
KAEGBGHB_00737	CDS	798	metN2_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
KAEGBGHB_00738	CDS	267	rpsO		COG0184	30S ribosomal protein S15
KAEGBGHB_00739	CDS	2070	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
KAEGBGHB_00740	CDS	450	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
KAEGBGHB_00741	CDS	1488	ftsH2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
KAEGBGHB_00742	CDS	1455				hypothetical protein
KAEGBGHB_00743	CDS	816				hypothetical protein
KAEGBGHB_00744	CDS	612				hypothetical protein
KAEGBGHB_00745	CDS	672				hypothetical protein
KAEGBGHB_00746	CDS	213				hypothetical protein
KAEGBGHB_00747	CDS	585				hypothetical protein
KAEGBGHB_00748	CDS	534	act	3.-.-.-		Methanol dehydrogenase activator
KAEGBGHB_00749	CDS	1173	deoB	5.4.2.7	COG1015	Phosphopentomutase
KAEGBGHB_00750	CDS	261	rpsT		COG0268	30S ribosomal protein S20
KAEGBGHB_00751	CDS	2625	polA	2.7.7.7		DNA polymerase I
KAEGBGHB_00752	CDS	609	coaE	2.7.1.24		Dephospho-CoA kinase
KAEGBGHB_00753	CDS	555	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
KAEGBGHB_00754	CDS	693				hypothetical protein
KAEGBGHB_00755	CDS	459	rimP		COG0779	Ribosome maturation factor RimP
KAEGBGHB_00756	CDS	1086	nusA		COG0195	Transcription termination/antitermination protein NusA
KAEGBGHB_00757	CDS	270				hypothetical protein
KAEGBGHB_00758	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
KAEGBGHB_00759	CDS	2460	infB			Translation initiation factor IF-2
KAEGBGHB_00760	CDS	357	rbfA			Ribosome-binding factor A
KAEGBGHB_00761	CDS	945	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
KAEGBGHB_00762	CDS	936	truB	5.4.99.25		tRNA pseudouridine synthase B
KAEGBGHB_00763	CDS	930	ribF			Riboflavin biosynthesis protein RibF
KAEGBGHB_00764	CDS	765	aroK_1	2.7.1.71	COG0703	Shikimate kinase
KAEGBGHB_00765	CDS	2154	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
KAEGBGHB_00766	CDS	726				hypothetical protein
KAEGBGHB_00767	CDS	603		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
KAEGBGHB_00768	CDS	810	glnH_4		COG0834	Glutamine-binding periplasmic protein
KAEGBGHB_00769	CDS	651	glnP_2		COG0765	Glutamine transport system permease protein GlnP
KAEGBGHB_00770	CDS	720	glnQ			Glutamine transport ATP-binding protein GlnQ
KAEGBGHB_00771	CDS	198	cspB			Cold shock protein CspB
KAEGBGHB_00772	CDS	534	yvyD		COG1544	Ribosome hibernation promotion factor
KAEGBGHB_00773	CDS	2436	secA		COG0653	Protein translocase subunit SecA
KAEGBGHB_00774	CDS	993	prfB			Peptide chain release factor 2
KAEGBGHB_00775	CDS	693				hypothetical protein
KAEGBGHB_00776	CDS	2037				hypothetical protein
KAEGBGHB_00777	CDS	1095				hypothetical protein
KAEGBGHB_00778	CDS	837	tktA	2.2.1.1	COG0021	Transketolase 1
KAEGBGHB_00779	CDS	933	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
KAEGBGHB_00780	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
KAEGBGHB_00781	CDS	888	ftsX		COG2177	Cell division protein FtsX
KAEGBGHB_00782	CDS	1200	envC		COG4942	Murein hydrolase activator EnvC
KAEGBGHB_00783	CDS	1137	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
KAEGBGHB_00784	CDS	1272	obg	3.6.5.-		GTPase Obg
KAEGBGHB_00785	CDS	285	yhbY		COG1534	RNA-binding protein YhbY
KAEGBGHB_00786	CDS	1122	proB	2.7.2.11		Glutamate 5-kinase
KAEGBGHB_00787	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
KAEGBGHB_00788	CDS	147				hypothetical protein
KAEGBGHB_00789	CDS	549	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
KAEGBGHB_00790	CDS	573				hypothetical protein
KAEGBGHB_00791	CDS	1125	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
KAEGBGHB_00792	CDS	363	rsfS		COG0799	Ribosomal silencing factor RsfS
KAEGBGHB_00793	CDS	894	cvfB			Conserved virulence factor B
KAEGBGHB_00794	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
KAEGBGHB_00795	CDS	1488	trkH		COG0168	Trk system potassium uptake protein TrkH
KAEGBGHB_00796	CDS	597		3.-.-.-		putative protein
KAEGBGHB_00797	tRNA	76				tRNA-Asp(gtc)
KAEGBGHB_00798	tRNA	76				tRNA-Phe(gaa)
KAEGBGHB_00799	tRNA	75				tRNA-Gly(gcc)
KAEGBGHB_00800	tRNA	75				tRNA-Cys(gca)
KAEGBGHB_00801	tRNA	89				tRNA-Leu(taa)
KAEGBGHB_00802	CDS	456				hypothetical protein
KAEGBGHB_00803	CDS	1833	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
KAEGBGHB_00804	CDS	747	scpA_1		COG1354	Segregation and condensation protein A
KAEGBGHB_00805	CDS	585	scpB		COG1386	Segregation and condensation protein B 
KAEGBGHB_00806	CDS	726	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
KAEGBGHB_00807	CDS	1251			COG2081	putative protein
KAEGBGHB_00808	CDS	675	cmk	2.7.4.25	COG0283	Cytidylate kinase
KAEGBGHB_00809	CDS	621	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
KAEGBGHB_00810	CDS	1899	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
KAEGBGHB_00811	CDS	1335	der		COG1160	GTPase Der
KAEGBGHB_00812	CDS	615	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
KAEGBGHB_00813	CDS	999	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
KAEGBGHB_00814	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
KAEGBGHB_00815	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
KAEGBGHB_00816	CDS	465			COG3599	putative protein
KAEGBGHB_00817	CDS	1608				hypothetical protein
KAEGBGHB_00818	CDS	1719	yloA		COG1293	putative protein YloA
KAEGBGHB_00819	CDS	882				hypothetical protein
KAEGBGHB_00820	CDS	270				hypothetical protein
KAEGBGHB_00821	CDS	630	gmk	2.7.4.8		Guanylate kinase
KAEGBGHB_00822	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
KAEGBGHB_00823	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
KAEGBGHB_00824	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
KAEGBGHB_00825	CDS	2184	priA	3.6.4.-	COG1198	Primosomal protein N'
KAEGBGHB_00826	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
KAEGBGHB_00827	CDS	1008	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
KAEGBGHB_00828	CDS	795				hypothetical protein
KAEGBGHB_00829	CDS	1359	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
KAEGBGHB_00830	CDS	1047	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
KAEGBGHB_00831	CDS	702	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
KAEGBGHB_00832	CDS	1926	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
KAEGBGHB_00833	CDS	864	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KAEGBGHB_00834	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
KAEGBGHB_00835	CDS	720	rpsB		COG0052	30S ribosomal protein S2
KAEGBGHB_00836	CDS	681	tsf			Elongation factor Ts
KAEGBGHB_00837	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
KAEGBGHB_00838	CDS	561	frr		COG0233	Ribosome-recycling factor
KAEGBGHB_00839	CDS	252				hypothetical protein
KAEGBGHB_00840	CDS	762	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
KAEGBGHB_00841	CDS	822	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
KAEGBGHB_00842	CDS	1152	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
KAEGBGHB_00843	CDS	1017	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
KAEGBGHB_00844	CDS	1077	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
KAEGBGHB_00845	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KAEGBGHB_00846	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
KAEGBGHB_00847	CDS	879				hypothetical protein
KAEGBGHB_00848	CDS	1317	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KAEGBGHB_00849	CDS	2622	mutS		COG0249	DNA mismatch repair protein MutS
KAEGBGHB_00850	CDS	1959	mutL			DNA mismatch repair protein MutL
KAEGBGHB_00851	CDS	795	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
KAEGBGHB_00852	CDS	924	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
KAEGBGHB_00853	CDS	1239	metB_2	2.5.1.48	COG0626	Cystathionine gamma-synthase
KAEGBGHB_00854	CDS	1062	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
KAEGBGHB_00855	CDS	1800	lepA	3.6.5.-		Elongation factor 4
KAEGBGHB_00856	CDS	1179	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
KAEGBGHB_00857	CDS	633	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
KAEGBGHB_00858	CDS	1017	hrcA		COG1420	Heat-inducible transcription repressor HrcA
KAEGBGHB_00859	CDS	552	grpE		COG0576	Protein GrpE
KAEGBGHB_00860	CDS	1839	dnaK		COG0443	Chaperone protein DnaK
KAEGBGHB_00861	CDS	1158	dnaJ			Chaperone protein DnaJ
KAEGBGHB_00862	CDS	864	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
KAEGBGHB_00863	CDS	759	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
KAEGBGHB_00864	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
KAEGBGHB_00865	CDS	345			COG0537	putative HIT-like protein
KAEGBGHB_00866	CDS	180	rpsU		COG0828	30S ribosomal protein S21
KAEGBGHB_00867	CDS	444	yqeY		COG1610	putative protein YqeY
KAEGBGHB_00868	CDS	1902	glnA	6.3.1.2	COG0174	Glutamine synthetase
KAEGBGHB_00869	CDS	396	psiE		COG3223	Protein PsiE
KAEGBGHB_00870	CDS	516	tpx	1.11.1.15	COG2077	Thiol peroxidase
KAEGBGHB_00871	CDS	1716	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
KAEGBGHB_00872	CDS	1731			COG1132	putative ABC transporter ATP-binding protein
KAEGBGHB_00873	CDS	795		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KAEGBGHB_00874	CDS	855		3.5.1.-	COG3394	Carbohydrate deacetylase
KAEGBGHB_00875	CDS	987				hypothetical protein
KAEGBGHB_00876	CDS	450				hypothetical protein
KAEGBGHB_00877	CDS	1290	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
KAEGBGHB_00878	CDS	927	thrB	2.7.1.39	COG0083	Homoserine kinase
KAEGBGHB_00879	CDS	861	htpX	3.4.24.-	COG0501	Protease HtpX 
KAEGBGHB_00880	CDS	408	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
KAEGBGHB_00881	CDS	516	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
KAEGBGHB_00882	CDS	339				hypothetical protein
KAEGBGHB_00883	CDS	579	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
KAEGBGHB_00884	CDS	1527	cobQ		COG1492	Cobyric acid synthase
KAEGBGHB_00885	CDS	1002	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
KAEGBGHB_00886	CDS	888	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
KAEGBGHB_00887	CDS	879	pduX	2.7.1.177	COG4542	L-threonine kinase
KAEGBGHB_00888	CDS	1131	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
KAEGBGHB_00889	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KAEGBGHB_00890	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
KAEGBGHB_00891	CDS	1074	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
KAEGBGHB_00892	CDS	558	efp		COG0231	Elongation factor P
KAEGBGHB_00893	CDS	390				putative protein
KAEGBGHB_00894	CDS	372				hypothetical protein
KAEGBGHB_00895	CDS	405	nusB		COG0781	Transcription antitermination protein NusB
KAEGBGHB_00896	CDS	939	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
KAEGBGHB_00897	CDS	1224	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
KAEGBGHB_00898	CDS	207	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
KAEGBGHB_00899	CDS	879		2.5.1.10		Farnesyl diphosphate synthase
KAEGBGHB_00900	CDS	486				hypothetical protein
KAEGBGHB_00901	CDS	804	tlyA		COG1189	Hemolysin A
KAEGBGHB_00902	CDS	885	nadK	2.7.1.23	COG0061	NAD kinase
KAEGBGHB_00903	CDS	576	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
KAEGBGHB_00904	CDS	456	argR		COG1438	Arginine repressor
KAEGBGHB_00905	CDS	1665	recN		COG0497	DNA repair protein RecN
KAEGBGHB_00906	CDS	798	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
KAEGBGHB_00907	CDS	1032	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
KAEGBGHB_00908	CDS	888	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KAEGBGHB_00909	CDS	678	lexA	3.4.21.88	COG1974	LexA repressor
KAEGBGHB_00910	CDS	303	yneA			Cell division suppressor protein YneA
KAEGBGHB_00911	CDS	1011	xerD		COG4974	Tyrosine recombinase XerD
KAEGBGHB_00912	CDS	1359	vanW		COG2720	Vancomycin B-type resistance protein VanW
KAEGBGHB_00913	CDS	615	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
KAEGBGHB_00914	CDS	1305				hypothetical protein
KAEGBGHB_00915	CDS	150				hypothetical protein
KAEGBGHB_00916	CDS	744				hypothetical protein
KAEGBGHB_00917	CDS	915				hypothetical protein
KAEGBGHB_00918	CDS	939				hypothetical protein
KAEGBGHB_00919	CDS	750		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
KAEGBGHB_00920	CDS	1284	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
KAEGBGHB_00921	CDS	1245	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
KAEGBGHB_00922	CDS	1059	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
KAEGBGHB_00923	CDS	795		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
KAEGBGHB_00924	CDS	879	hslO			33 kDa chaperonin
KAEGBGHB_00925	CDS	459	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
KAEGBGHB_00926	CDS	1203	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
KAEGBGHB_00927	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
KAEGBGHB_00928	CDS	1218	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
KAEGBGHB_00929	CDS	1746	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
KAEGBGHB_00930	CDS	1233				hypothetical protein
KAEGBGHB_00931	CDS	3726	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
KAEGBGHB_00932	CDS	981				hypothetical protein
KAEGBGHB_00933	CDS	2193	comEC_1		COG0658	ComE operon protein 3
KAEGBGHB_00934	CDS	663	comEA		COG1555	ComE operon protein 1
KAEGBGHB_00935	CDS	1230		3.4.11.-		Aminopeptidase 2
KAEGBGHB_00936	CDS	480	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
KAEGBGHB_00937	CDS	2469	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
KAEGBGHB_00938	CDS	1653	yaaH		COG3858	Spore germination protein YaaH
KAEGBGHB_00939	CDS	828	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
KAEGBGHB_00940	CDS	1317	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
KAEGBGHB_00941	CDS	2319	topA	5.99.1.2		DNA topoisomerase 1
KAEGBGHB_00942	CDS	1137	dprA		COG0758	DNA processing protein DprA
KAEGBGHB_00943	CDS	1572	comM		COG0606	Competence protein ComM
KAEGBGHB_00944	CDS	402				hypothetical protein
KAEGBGHB_00945	CDS	801	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KAEGBGHB_00946	CDS	906	rbgA		COG1161	Ribosome biogenesis GTPase A
KAEGBGHB_00947	CDS	342	rplS			50S ribosomal protein L19
KAEGBGHB_00948	CDS	372				hypothetical protein
KAEGBGHB_00949	CDS	2052	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
KAEGBGHB_00950	CDS	876	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
KAEGBGHB_00951	CDS	423				hypothetical protein
KAEGBGHB_00952	CDS	1179				hypothetical protein
KAEGBGHB_00953	CDS	1299				hypothetical protein
KAEGBGHB_00954	CDS	756				Insertion sequence IS5376 putative ATP-binding protein
KAEGBGHB_00955	CDS	990	yhaI_4		COG3152	Inner membrane protein YhaI
KAEGBGHB_00956	CDS	7275	cdiA_1	3.1.-.-		DNase CdiA
KAEGBGHB_00957	CDS	1797	fhaC		COG2831	Filamentous hemagglutinin transporter protein FhaC
KAEGBGHB_00958	CDS	1278	larA_1	5.1.2.1	COG3875	Lactate racemase
KAEGBGHB_00959	CDS	1290	larC			Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
KAEGBGHB_00960	CDS	756	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
KAEGBGHB_00961	CDS	747	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
KAEGBGHB_00962	CDS	702	recO			DNA repair protein RecO
KAEGBGHB_00963	CDS	1335				hypothetical protein
KAEGBGHB_00964	CDS	900	era_1		COG1159	GTPase Era
KAEGBGHB_00965	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
KAEGBGHB_00966	CDS	969			COG1702	PhoH-like protein
KAEGBGHB_00967	CDS	978	hemN_3	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
KAEGBGHB_00968	CDS	1746	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
KAEGBGHB_00969	CDS	366				hypothetical protein
KAEGBGHB_00970	CDS	1449	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
KAEGBGHB_00971	CDS	1461	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KAEGBGHB_00972	CDS	291	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
KAEGBGHB_00973	CDS	2001	ligA	6.5.1.2		DNA ligase
KAEGBGHB_00974	CDS	2190	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
KAEGBGHB_00975	CDS	942	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
KAEGBGHB_00976	CDS	3210	bepE			Efflux pump membrane transporter BepE
KAEGBGHB_00977	CDS	1131	bepF			Efflux pump periplasmic linker BepF
KAEGBGHB_00978	tmRNA	342	ssrA			transfer-messenger RNA, SsrA
KAEGBGHB_00979	CDS	1164	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
KAEGBGHB_00980	CDS	729	bioW	6.2.1.14	COG1424	6-carboxyhexanoate--CoA ligase
KAEGBGHB_00981	CDS	492				hypothetical protein
KAEGBGHB_00982	CDS	1233				hypothetical protein
KAEGBGHB_00983	CDS	237				hypothetical protein
KAEGBGHB_00984	CDS	285				hypothetical protein
KAEGBGHB_00985	CDS	438				hypothetical protein
KAEGBGHB_00986	CDS	348				hypothetical protein
KAEGBGHB_00987	CDS	576				hypothetical protein
KAEGBGHB_00988	CDS	372				hypothetical protein
KAEGBGHB_00989	CDS	381				hypothetical protein
KAEGBGHB_00990	CDS	471	smpB		COG0691	SsrA-binding protein
KAEGBGHB_00991	CDS	2340	rnr	3.1.13.1	COG0557	Ribonuclease R
KAEGBGHB_00992	CDS	246	secG		COG1314	putative protein-export membrane protein SecG
KAEGBGHB_00993	CDS	669	sigH		COG1595	RNA polymerase sigma-H factor
KAEGBGHB_00994	CDS	537	yacP		COG3688	putative protein YacP
KAEGBGHB_00995	CDS	738		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KAEGBGHB_00996	CDS	486	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
KAEGBGHB_00997	CDS	1449	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
