locus_tag	ftype	length_bp	gene	EC_number	COG	product
OCALDCFI_00686	CDS	432	mraZ			Transcriptional regulator MraZ
OCALDCFI_00687	CDS	933	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
OCALDCFI_00688	CDS	405	ftsL_1			Cell division protein FtsL
OCALDCFI_00689	CDS	1485	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
OCALDCFI_00690	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OCALDCFI_00691	CDS	987	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OCALDCFI_00692	CDS	1371	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
OCALDCFI_00693	CDS	1110	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OCALDCFI_00694	CDS	1383	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
OCALDCFI_00695	CDS	933	ddl	6.3.2.4		D-alanine--D-alanine ligase
OCALDCFI_00696	CDS	882	ftsQ			Cell division protein FtsQ
OCALDCFI_00697	CDS	696				hypothetical protein
OCALDCFI_00698	CDS	345				hypothetical protein
OCALDCFI_00699	CDS	1041	ftsZ		COG0206	Cell division protein FtsZ
OCALDCFI_00700	CDS	570				hypothetical protein
OCALDCFI_00701	CDS	1248	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
OCALDCFI_00702	CDS	270				hypothetical protein
OCALDCFI_00703	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
OCALDCFI_00704	CDS	1446				hypothetical protein
OCALDCFI_00705	CDS	270				hypothetical protein
OCALDCFI_00706	CDS	198	rpmE		COG0254	50S ribosomal protein L31
OCALDCFI_00707	CDS	891				hypothetical protein
OCALDCFI_00708	CDS	1083	prfA		COG0216	Peptide chain release factor 1
OCALDCFI_00709	CDS	870	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
OCALDCFI_00710	CDS	1032	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
OCALDCFI_00711	CDS	447	ywlE	3.9.1.2	COG0394	Protein-arginine-phosphatase
OCALDCFI_00712	CDS	438	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
OCALDCFI_00713	CDS	1233	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
OCALDCFI_00714	CDS	627	upp	2.4.2.9		Uracil phosphoribosyltransferase
OCALDCFI_00715	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
OCALDCFI_00716	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
OCALDCFI_00717	CDS	1179	pgk	2.7.2.3		Phosphoglycerate kinase
OCALDCFI_00718	CDS	771	tpiA	5.3.1.1		Triosephosphate isomerase
OCALDCFI_00719	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
OCALDCFI_00720	CDS	1284	eno	4.2.1.11	COG0148	Enolase
OCALDCFI_00721	CDS	1011	epsE		COG2804	Type II secretion system protein E
OCALDCFI_00722	CDS	1020	yggR		COG2805	putative protein YggR
OCALDCFI_00723	CDS	1176	gspF		COG1459	Putative type II secretion system protein F
OCALDCFI_00724	CDS	447	xcpT		COG2165	Type II secretion system protein G
OCALDCFI_00725	CDS	543	pppA		COG1989	Leader peptidase PppA
OCALDCFI_00726	CDS	462				hypothetical protein
OCALDCFI_00727	CDS	357				hypothetical protein
OCALDCFI_00728	CDS	672				hypothetical protein
OCALDCFI_00729	CDS	408				hypothetical protein
OCALDCFI_00730	CDS	855				hypothetical protein
OCALDCFI_00731	CDS	597				hypothetical protein
OCALDCFI_00732	CDS	390				hypothetical protein
OCALDCFI_00733	CDS	822	aroK	2.7.1.71	COG0703	Shikimate kinase
OCALDCFI_00734	CDS	915	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
OCALDCFI_00735	CDS	1083	macA_1		COG0845	Macrolide export protein MacA
OCALDCFI_00736	CDS	723	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OCALDCFI_00737	CDS	1212	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
OCALDCFI_00738	CDS	465	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
OCALDCFI_00739	CDS	1023	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
OCALDCFI_00740	CDS	2445	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
OCALDCFI_00741	CDS	2424	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
OCALDCFI_00742	CDS	2439	mutS2	3.1.-.-		Endonuclease MutS2
OCALDCFI_00743	CDS	2091	pbpF		COG0744	Penicillin-binding protein 1F
OCALDCFI_00744	CDS	1209	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
OCALDCFI_00745	CDS	618	nudL	3.6.1.-		putative Nudix hydrolase NudL
OCALDCFI_00746	CDS	243				hypothetical protein
OCALDCFI_00747	CDS	594				hypothetical protein
OCALDCFI_00748	CDS	360				hypothetical protein
OCALDCFI_00749	CDS	2382	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
OCALDCFI_00750	CDS	630	ccpN		COG0517	Transcriptional repressor CcpN
OCALDCFI_00751	CDS	825	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
OCALDCFI_00752	CDS	990	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
OCALDCFI_00753	CDS	189	rpmB		COG0227	50S ribosomal protein L28
OCALDCFI_00754	CDS	2043	recG	3.6.4.12		ATP-dependent DNA helicase RecG
OCALDCFI_00755	CDS	186	dmpI	5.3.2.6		2-hydroxymuconate tautomerase
OCALDCFI_00756	CDS	1455	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
OCALDCFI_00757	CDS	723	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
OCALDCFI_00758	CDS	642	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
OCALDCFI_00759	CDS	672	pcs	2.7.8.24	COG1183	Phosphatidylcholine synthase
OCALDCFI_00760	CDS	1263		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
OCALDCFI_00761	CDS	762	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
OCALDCFI_00762	tRNA	84				tRNA-Leu(caa)
OCALDCFI_00763	CDS	792				hypothetical protein
OCALDCFI_00764	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
OCALDCFI_00765	CDS	1578	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
OCALDCFI_00766	CDS	945	comEC_1		COG0658	ComE operon protein 3
OCALDCFI_00767	CDS	1098	lytC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
OCALDCFI_00768	CDS	561				hypothetical protein
OCALDCFI_00769	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
OCALDCFI_00770	CDS	495	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OCALDCFI_00771	CDS	759	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
OCALDCFI_00772	CDS	450	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
OCALDCFI_00773	CDS	1032	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
OCALDCFI_00774	CDS	1392	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
OCALDCFI_00775	CDS	579	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
OCALDCFI_00776	CDS	282	groS			10 kDa chaperonin
OCALDCFI_00777	CDS	1626	groL			60 kDa chaperonin
OCALDCFI_00778	CDS	417				hypothetical protein
OCALDCFI_00779	CDS	1257	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
OCALDCFI_00780	CDS	744	sufC		COG0396	Vegetative protein 296
OCALDCFI_00781	CDS	1410				hypothetical protein
OCALDCFI_00782	CDS	1047				hypothetical protein
OCALDCFI_00783	CDS	1230	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase SufS
OCALDCFI_00784	CDS	426	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
OCALDCFI_00785	CDS	684		3.1.3.5	COG0546	5'-nucleotidase
OCALDCFI_00786	CDS	507	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
OCALDCFI_00787	CDS	480	ctsR		COG4463	Transcriptional regulator CtsR
OCALDCFI_00788	CDS	540	mcsA		COG3880	Protein-arginine kinase activator protein
OCALDCFI_00789	CDS	1062	mcsB	2.7.14.1		Protein-arginine kinase
OCALDCFI_00790	CDS	2448	clpC_2		COG0542	Negative regulator of genetic competence ClpC/MecB
OCALDCFI_00791	CDS	1374	radA	3.6.4.-	COG1066	DNA repair protein RadA
OCALDCFI_00792	CDS	1152	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
OCALDCFI_00793	CDS	1176	ispDF		COG0245	Bifunctional enzyme IspD/IspF
OCALDCFI_00794	CDS	1476	gltX_2	6.1.1.17		Glutamate--tRNA ligase
OCALDCFI_00795	CDS	1038	panS_1		COG0385	Pantothenate precursors transporter PanS
OCALDCFI_00796	CDS	1449	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
OCALDCFI_00797	CDS	495	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
OCALDCFI_00798	CDS	732		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
OCALDCFI_00799	CDS	534	yacP		COG3688	putative protein YacP
OCALDCFI_00800	CDS	675	sigH		COG1595	RNA polymerase sigma-H factor
OCALDCFI_00801	CDS	246	secG		COG1314	putative protein-export membrane protein SecG
OCALDCFI_00802	CDS	2364	rnr	3.1.13.1	COG0557	Ribonuclease R
OCALDCFI_00803	CDS	471	smpB		COG0691	SsrA-binding protein
OCALDCFI_00804	CDS	501				hypothetical protein
OCALDCFI_00805	CDS	729	bioW	6.2.1.14	COG1424	6-carboxyhexanoate--CoA ligase
OCALDCFI_00806	CDS	1176	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
OCALDCFI_00807	tmRNA	342	ssrA			transfer-messenger RNA, SsrA
OCALDCFI_00808	CDS	618		3.4.21.-	COG3340	putative peptidase
OCALDCFI_00809	CDS	1128	bepF			Efflux pump periplasmic linker BepF
OCALDCFI_00810	CDS	3183	bepE			Efflux pump membrane transporter BepE
OCALDCFI_00811	CDS	942	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
OCALDCFI_00812	CDS	2190	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
OCALDCFI_00813	CDS	2004	ligA	6.5.1.2		DNA ligase
OCALDCFI_00814	CDS	291	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
OCALDCFI_00815	CDS	1461	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
OCALDCFI_00816	CDS	1449	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
OCALDCFI_00817	CDS	417				hypothetical protein
OCALDCFI_00818	CDS	1839	bchE	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
OCALDCFI_00819	CDS	966	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
OCALDCFI_00820	CDS	1014			COG1702	PhoH-like protein
OCALDCFI_00821	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
OCALDCFI_00822	CDS	900	era_1		COG1159	GTPase Era
OCALDCFI_00823	CDS	1332				hypothetical protein
OCALDCFI_00824	CDS	702	recO			DNA repair protein RecO
OCALDCFI_00825	CDS	747	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
OCALDCFI_00826	CDS	756	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
OCALDCFI_00827	CDS	1314	larC			Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
OCALDCFI_00828	CDS	1278	larA	5.1.2.1	COG3875	Lactate racemase
OCALDCFI_00829	CDS	804				hypothetical protein
OCALDCFI_00830	CDS	462				hypothetical protein
OCALDCFI_00831	CDS	1320	yxeP_3	3.-.-.-	COG1473	putative hydrolase YxeP
OCALDCFI_00832	CDS	459				hypothetical protein
OCALDCFI_00833	CDS	453				hypothetical protein
OCALDCFI_00834	CDS	384				hypothetical protein
OCALDCFI_00835	CDS	366				hypothetical protein
OCALDCFI_00836	CDS	876	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
OCALDCFI_00837	CDS	2052	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
OCALDCFI_00838	CDS	387	slyA			Transcriptional regulator SlyA
OCALDCFI_00839	CDS	342	rplS			50S ribosomal protein L19
OCALDCFI_00840	CDS	906	rbgA		COG1161	Ribosome biogenesis GTPase A
OCALDCFI_00841	CDS	798	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OCALDCFI_00842	CDS	399				hypothetical protein
OCALDCFI_00843	CDS	1698	comM		COG0606	Competence protein ComM
OCALDCFI_00844	CDS	1227	dprA_1		COG0758	DNA processing protein DprA
OCALDCFI_00845	CDS	2373	topA	5.99.1.2		DNA topoisomerase 1
OCALDCFI_00846	CDS	1317	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
OCALDCFI_00847	CDS	825	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
OCALDCFI_00848	CDS	1683	ydhD	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
OCALDCFI_00849	CDS	2469	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
OCALDCFI_00850	CDS	480	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
OCALDCFI_00851	CDS	1230		3.4.11.-		Aminopeptidase 2
OCALDCFI_00852	CDS	570	comEA		COG1555	ComE operon protein 1
OCALDCFI_00853	CDS	2226	comEC_2		COG0658	ComE operon protein 3
OCALDCFI_00854	CDS	978				hypothetical protein
OCALDCFI_00855	CDS	3792	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
OCALDCFI_00856	CDS	312				hypothetical protein
OCALDCFI_00857	CDS	459				hypothetical protein
OCALDCFI_00858	CDS	1743	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
OCALDCFI_00859	CDS	1212	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
OCALDCFI_00860	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
OCALDCFI_00861	CDS	1203	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
OCALDCFI_00862	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
OCALDCFI_00863	CDS	879	hslO			33 kDa chaperonin
OCALDCFI_00864	CDS	795		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
OCALDCFI_00865	CDS	1065	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
OCALDCFI_00866	CDS	1245	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
OCALDCFI_00867	CDS	1290	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
OCALDCFI_00868	CDS	750		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
OCALDCFI_00869	CDS	939				hypothetical protein
OCALDCFI_00870	CDS	909				hypothetical protein
OCALDCFI_00871	CDS	744				hypothetical protein
OCALDCFI_00872	CDS	150				hypothetical protein
OCALDCFI_00873	CDS	618	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
OCALDCFI_00874	CDS	1347	vanW		COG2720	Vancomycin B-type resistance protein VanW
OCALDCFI_00875	CDS	1011	xerC			Tyrosine recombinase XerC
OCALDCFI_00876	CDS	309	yneA			Cell division suppressor protein YneA
OCALDCFI_00877	CDS	672	lexA	3.4.21.88	COG1974	LexA repressor
OCALDCFI_00878	CDS	936	panS_2		COG0385	Pantothenate precursors transporter PanS
OCALDCFI_00879	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
OCALDCFI_00880	CDS	393	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
OCALDCFI_00881	CDS	888	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
OCALDCFI_00882	CDS	1032	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
OCALDCFI_00883	CDS	798	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
OCALDCFI_00884	CDS	1665	recN		COG0497	DNA repair protein RecN
OCALDCFI_00885	CDS	456	argR		COG1438	Arginine repressor
OCALDCFI_00886	CDS	522				hypothetical protein
OCALDCFI_00887	CDS	885	nadK	2.7.1.23	COG0061	NAD kinase
OCALDCFI_00888	CDS	804	tlyA		COG1189	Hemolysin A
OCALDCFI_00889	CDS	480				hypothetical protein
OCALDCFI_00890	CDS	879		2.5.1.10		Farnesyl diphosphate synthase
OCALDCFI_00891	CDS	207	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
OCALDCFI_00892	CDS	1224	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OCALDCFI_00893	CDS	954	tsaD_2	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
OCALDCFI_00894	CDS	405	nusB		COG0781	Transcription antitermination protein NusB
OCALDCFI_00895	CDS	396				hypothetical protein
OCALDCFI_00896	CDS	381				putative protein
OCALDCFI_00897	CDS	558	efp		COG0231	Elongation factor P
OCALDCFI_00898	CDS	1074	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
OCALDCFI_00899	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
OCALDCFI_00900	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
OCALDCFI_00901	CDS	1131	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
OCALDCFI_00902	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
OCALDCFI_00903	CDS	894	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
OCALDCFI_00904	CDS	993	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
OCALDCFI_00905	CDS	1518	cobQ		COG1492	Cobyric acid synthase
OCALDCFI_00906	CDS	579	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
OCALDCFI_00907	CDS	336				hypothetical protein
OCALDCFI_00908	CDS	516	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
OCALDCFI_00909	CDS	408	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
OCALDCFI_00910	CDS	876	htpX_1	3.4.24.-	COG0501	Protease HtpX 
OCALDCFI_00911	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
OCALDCFI_00912	CDS	1290	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OCALDCFI_00913	CDS	450				hypothetical protein
OCALDCFI_00914	CDS	963				hypothetical protein
OCALDCFI_00915	CDS	855		3.5.1.-	COG3394	Carbohydrate deacetylase
OCALDCFI_00916	CDS	795	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
OCALDCFI_00917	CDS	1746			COG1132	putative ABC transporter ATP-binding protein
OCALDCFI_00918	CDS	1728	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
OCALDCFI_00919	CDS	516	tpx	1.11.1.15	COG2077	Thiol peroxidase
OCALDCFI_00920	CDS	396	psiE		COG3223	Protein PsiE
OCALDCFI_00921	CDS	1905	glnA	6.3.1.2	COG0174	Glutamine synthetase
OCALDCFI_00922	CDS	444	yqeY		COG1610	putative protein YqeY
OCALDCFI_00923	CDS	180	rpsU		COG0828	30S ribosomal protein S21
OCALDCFI_00924	CDS	345			COG0537	putative HIT-like protein
OCALDCFI_00925	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
OCALDCFI_00926	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
OCALDCFI_00927	CDS	864	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
OCALDCFI_00928	CDS	1158	dnaJ			Chaperone protein DnaJ
OCALDCFI_00929	CDS	1842	dnaK		COG0443	Chaperone protein DnaK
OCALDCFI_00930	CDS	546	grpE		COG0576	Protein GrpE
OCALDCFI_00931	CDS	1029	hrcA		COG1420	Heat-inducible transcription repressor HrcA
OCALDCFI_00932	CDS	603	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
OCALDCFI_00933	CDS	1185	hemN_3	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
OCALDCFI_00934	CDS	1800	lepA	3.6.5.-		Elongation factor 4
OCALDCFI_00935	CDS	1062	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
OCALDCFI_00936	CDS	1239				hypothetical protein
OCALDCFI_00937	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OCALDCFI_00938	CDS	813	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
OCALDCFI_00939	CDS	2040	mutL			DNA mismatch repair protein MutL
OCALDCFI_00940	CDS	2634	mutS		COG0249	DNA mismatch repair protein MutS
OCALDCFI_00941	CDS	801				hypothetical protein
OCALDCFI_00942	CDS	1314	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
OCALDCFI_00943	CDS	876				hypothetical protein
OCALDCFI_00944	CDS	828	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
OCALDCFI_00945	CDS	1719	proS	6.1.1.15		Proline--tRNA ligase
OCALDCFI_00946	CDS	1086	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
OCALDCFI_00947	CDS	1017	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
OCALDCFI_00948	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
OCALDCFI_00949	CDS	825	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
OCALDCFI_00950	CDS	765	uppS	2.5.1.-	COG0020	Isoprenyl transferase
OCALDCFI_00951	CDS	252				hypothetical protein
OCALDCFI_00952	CDS	561	frr		COG0233	Ribosome-recycling factor
OCALDCFI_00953	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
OCALDCFI_00954	CDS	681	tsf			Elongation factor Ts
OCALDCFI_00955	CDS	753	rpsB		COG0052	30S ribosomal protein S2
OCALDCFI_00956	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
OCALDCFI_00957	CDS	864	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
OCALDCFI_00958	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
OCALDCFI_00959	CDS	702	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
OCALDCFI_00960	CDS	1047	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
OCALDCFI_00961	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
OCALDCFI_00962	CDS	795				hypothetical protein
OCALDCFI_00963	CDS	1011	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
OCALDCFI_00964	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
OCALDCFI_00965	CDS	2184	priA	3.6.4.-	COG1198	Primosomal protein N'
OCALDCFI_00966	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
OCALDCFI_00967	CDS	1665	dauA		COG0659	C4-dicarboxylic acid transporter DauA
OCALDCFI_00968	CDS	1206	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
OCALDCFI_00969	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
OCALDCFI_00970	CDS	630	gmk	2.7.4.8		Guanylate kinase
OCALDCFI_00971	CDS	270				hypothetical protein
OCALDCFI_00972	CDS	447				hypothetical protein
OCALDCFI_00973	CDS	414				hypothetical protein
OCALDCFI_00974	CDS	1764	yloA		COG1293	putative protein YloA
OCALDCFI_00975	CDS	288				hypothetical protein
OCALDCFI_00976	CDS	468			COG3599	putative protein
OCALDCFI_00977	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
OCALDCFI_00978	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
OCALDCFI_00979	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
OCALDCFI_00980	CDS	597	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
OCALDCFI_00981	CDS	1335	der		COG1160	GTPase Der
OCALDCFI_00982	CDS	1899	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
OCALDCFI_00983	CDS	621	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
OCALDCFI_00984	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
OCALDCFI_00985	CDS	1248			COG2081	putative protein
OCALDCFI_00986	CDS	729	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
OCALDCFI_00987	CDS	510	scpB		COG1386	Segregation and condensation protein B 
OCALDCFI_00988	CDS	726	scpA_2		COG1354	Segregation and condensation protein A
OCALDCFI_00989	CDS	1833	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
OCALDCFI_00990	CDS	456				hypothetical protein
OCALDCFI_00991	tRNA	89				tRNA-Leu(taa)
OCALDCFI_00992	tRNA	75				tRNA-Cys(gca)
OCALDCFI_00993	tRNA	75				tRNA-Gly(gcc)
OCALDCFI_00994	tRNA	76				tRNA-Phe(gaa)
OCALDCFI_00995	tRNA	76				tRNA-Asp(gtc)
OCALDCFI_00996	CDS	597		3.-.-.-		putative protein
OCALDCFI_00997	CDS	1488	trkH		COG0168	Trk system potassium uptake protein TrkH
OCALDCFI_00998	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
OCALDCFI_00999	CDS	909	cvfB			Conserved virulence factor B
OCALDCFI_01000	CDS	363	rsfS		COG0799	Ribosomal silencing factor RsfS
OCALDCFI_01001	CDS	1122	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
OCALDCFI_01002	CDS	570				hypothetical protein
OCALDCFI_01003	CDS	615	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
OCALDCFI_01004	CDS	1260	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
OCALDCFI_01005	CDS	1122	proB	2.7.2.11		Glutamate 5-kinase
